method;traces;pollution;param;p
dlla9;500;gauss;272;0.332882880413917
dlla2;500;gauss;272;0.29830744792707264
cri_tvla_1;500;gauss;280;4.163002476723395e-05
cri_tvla_2;500;gauss;280;4.9374845266729066e-05
dlla9;500;gauss;280;0.0010857958285469516
dlla2;500;gauss;280;0.7016925520729274
cri_tvla_1;500;gauss;288;0.00022592447972958894
cri_tvla_2;500;gauss;288;1.0014639409731228e-05
dlla9;500;gauss;288;5.374703937242504e-06
dlla2;500;gauss;288;0.29830744792707264
cri_tvla_1;500;gauss;296;0.00041753921137140435
cri_tvla_2;500;gauss;296;1.3755768531990783e-05
dlla9;500;gauss;296;0.38660451980842014
dlla2;500;gauss;296;0.8114572062622756
cri_tvla_1;500;gauss;304;5.888650613061724e-05
cri_tvla_2;500;gauss;304;0.0001142139712465232
dlla9;500;gauss;304;0.03986117873848783
dlla2;500;gauss;304;0.4300250329542905
cri_tvla_1;500;gauss;0;4.010333057632118e-40
cri_tvla_2;500;gauss;0;2.0021465209760713e-43
dlla9;500;gauss;0;1.2405135599642136e-12
dlla2;500;gauss;0;0.0010512007866054773
cri_tvla_1;500;gauss;8;1.757735826313906e-55
cri_tvla_2;500;gauss;8;2.042529021781767e-31
dlla9;500;gauss;8;5.82656751237742e-12
dlla2;500;gauss;8;0.0002675263676792383
cri_tvla_1;500;gauss;16;3.566109555918544e-38
cri_tvla_2;500;gauss;16;5.841296161803337e-21
dlla9;500;gauss;16;2.0335657623205525e-13
dlla2;500;gauss;16;5.653710104525089e-05
cri_tvla_1;500;gauss;24;2.7753310021079756e-34
cri_tvla_2;500;gauss;24;1.3343628294143253e-15
dlla9;500;gauss;24;4.825918098661767e-13
dlla2;500;gauss;24;5.653710104525089e-05
cri_tvla_1;500;gauss;32;2.922709952450591e-20
cri_tvla_2;500;gauss;32;2.3007009354495144e-12
dlla9;500;gauss;32;2.1054067587128373e-13
dlla2;500;gauss;32;1.2316741049289703e-07
cri_tvla_1;500;gauss;40;3.6607492456611396e-20
cri_tvla_2;500;gauss;40;4.104290026524625e-10
dlla9;500;gauss;40;8.348480773747053e-11
dlla2;500;gauss;40;0.0010512007866054773
cri_tvla_1;500;gauss;48;1.4711396917282901e-16
cri_tvla_2;500;gauss;48;9.931086476733065e-07
dlla9;500;gauss;48;2.6420921879658683e-10
dlla2;500;gauss;48;1.2780074030160904e-06
cri_tvla_1;500;gauss;56;4.122763022591572e-13
cri_tvla_2;500;gauss;56;5.128450934830065e-09
dlla9;500;gauss;56;1.9661321381997028e-11
dlla2;500;gauss;56;5.653710104525089e-05
cri_tvla_1;500;gauss;64;1.8882743861004972e-13
cri_tvla_2;500;gauss;64;1.5864645552012263e-05
dlla9;500;gauss;64;1.25707818001513e-10
dlla2;500;gauss;64;9.650597348809242e-06
cri_tvla_1;500;gauss;72;2.454681466451065e-11
cri_tvla_2;500;gauss;72;6.184676802667594e-07
dlla9;500;gauss;72;2.3813776095258346e-09
dlla2;500;gauss;72;9.650597348809242e-06
cri_tvla_1;500;gauss;80;1.6882227825287092e-12
cri_tvla_2;500;gauss;80;2.0857427691894065e-08
dlla9;500;gauss;80;2.4298517251538896e-14
dlla2;500;gauss;80;5.653710104525089e-05
cri_tvla_1;500;gauss;88;4.180432582674897e-09
cri_tvla_2;500;gauss;88;0.00010501599866383664
dlla9;500;gauss;88;4.975315856710689e-12
dlla2;500;gauss;88;5.653710104525089e-05
cri_tvla_1;500;gauss;96;5.566809653091249e-07
cri_tvla_2;500;gauss;96;2.3898391344356295e-05
dlla9;500;gauss;96;1.8138461925341302e-10
dlla2;500;gauss;96;1.2780074030160904e-06
cri_tvla_1;500;gauss;104;3.197794778050993e-07
cri_tvla_2;500;gauss;104;7.610420031258998e-05
dlla9;500;gauss;104;1.514167455753247e-09
dlla2;500;gauss;104;5.653710104525089e-05
cri_tvla_1;500;gauss;112;1.8792700985879764e-08
cri_tvla_2;500;gauss;112;1.9070858944103542e-05
dlla9;500;gauss;112;3.7445920302443166e-07
dlla2;500;gauss;112;0.0002675263676792383
cri_tvla_1;500;gauss;120;3.293422427560774e-06
cri_tvla_2;500;gauss;120;4.912297917053868e-05
dlla9;500;gauss;120;6.390749533039632e-09
dlla2;500;gauss;120;0.010030803503468633
cri_tvla_1;500;gauss;128;6.525233289124684e-06
cri_tvla_2;500;gauss;128;2.6273352502707078e-05
dlla9;500;gauss;128;1.1425024666625483e-08
dlla2;500;gauss;128;0.010030803503468633
cri_tvla_1;500;gauss;136;4.916163464639312e-06
cri_tvla_2;500;gauss;136;2.147553894256157e-07
dlla9;500;gauss;136;3.638944343051251e-09
dlla2;500;gauss;136;0.010030803503468633
cri_tvla_1;500;gauss;144;3.4020513380396797e-07
cri_tvla_2;500;gauss;144;4.730306780290955e-05
dlla9;500;gauss;144;1.07134808408137e-11
dlla2;500;gauss;144;0.055092082591727376
cri_tvla_1;500;gauss;152;1.1598768113555313e-05
cri_tvla_2;500;gauss;152;5.82618911571056e-05
dlla9;500;gauss;152;5.96684534590468e-07
dlla2;500;gauss;152;5.653710104525089e-05
cri_tvla_1;500;gauss;160;3.990952564363865e-07
cri_tvla_2;500;gauss;160;1.8244234222900627e-05
dlla9;500;gauss;160;4.126682774259294e-12
dlla2;500;gauss;160;0.0002675263676792383
cri_tvla_1;500;gauss;168;2.5226865901124978e-05
cri_tvla_2;500;gauss;168;8.109201463255171e-05
dlla9;500;gauss;168;1.6076268461206866e-08
dlla2;500;gauss;168;0.0035001833457499743
cri_tvla_1;500;gauss;176;8.33621807682479e-06
cri_tvla_2;500;gauss;176;3.341696590394209e-05
dlla9;500;gauss;176;1.5040073189273435e-07
dlla2;500;gauss;176;0.8114572062622756
cri_tvla_1;500;gauss;184;2.2734038589474063e-06
cri_tvla_2;500;gauss;184;0.00012267004850122573
dlla9;500;gauss;184;3.3191246156057464e-09
dlla2;500;gauss;184;0.10766357486136258
cri_tvla_1;500;gauss;192;2.757676601525209e-05
cri_tvla_2;500;gauss;192;0.00018097916379584386
dlla9;500;gauss;192;4.457075272486007e-08
dlla2;500;gauss;192;0.055092082591727376
cri_tvla_1;500;gauss;200;1.2206218626816486e-05
cri_tvla_2;500;gauss;200;4.063116569154672e-05
dlla9;500;gauss;200;0.00011464346170298695
dlla2;500;gauss;200;0.055092082591727376
cri_tvla_1;500;gauss;208;0.0001493448874335195
cri_tvla_2;500;gauss;208;6.09412910077554e-05
dlla9;500;gauss;208;0.001221783016756068
dlla2;500;gauss;208;0.055092082591727376
cri_tvla_1;500;gauss;216;2.440150603386798e-05
cri_tvla_2;500;gauss;216;5.129280009271389e-05
dlla9;500;gauss;216;4.22070473698696e-08
dlla2;500;gauss;216;0.7016925520729274
cri_tvla_1;500;gauss;224;6.751332022553717e-05
cri_tvla_2;500;gauss;224;7.622738369746454e-05
dlla9;500;gauss;224;1.0701439561761651e-09
dlla2;500;gauss;224;0.010030803503468633
cri_tvla_1;500;gauss;232;0.0003917698164134021
cri_tvla_2;500;gauss;232;0.00034616163264427745
dlla9;500;gauss;232;1.3677250192926478e-06
dlla2;500;gauss;232;0.0035001833457499743
cri_tvla_1;500;gauss;240;0.0001252798094678299
cri_tvla_2;500;gauss;240;5.234216548395381e-05
dlla9;500;gauss;240;0.00034177197639131995
dlla2;500;gauss;240;0.10766357486136258
cri_tvla_1;500;gauss;248;4.0582678417905565e-05
cri_tvla_2;500;gauss;248;0.00012876577420771663
dlla9;500;gauss;248;5.3343948156458165e-06
dlla2;500;gauss;248;0.18854279373772442
cri_tvla_1;500;gauss;256;0.0005150771729038149
cri_tvla_2;500;gauss;256;9.10881635656391e-05
dlla9;500;gauss;256;1.5196984012318107e-06
dlla2;500;gauss;256;0.4300250329542905
cri_tvla_1;500;gauss;264;2.5444542285694755e-05
cri_tvla_2;500;gauss;264;1.8307190869855307e-05
dlla9;500;gauss;264;0.03124113706254124
dlla2;500;gauss;264;0.010030803503468633
cri_tvla_1;500;gauss;272;9.519209368395215e-05
cri_tvla_2;500;gauss;272;1.8047414287587517e-05
dlla9;500;gauss;272;0.07450213015181206
dlla2;500;gauss;272;0.18854279373772442
cri_tvla_1;500;gauss;280;6.824664679559362e-05
cri_tvla_2;500;gauss;280;1.2220949666266275e-05
dlla9;500;gauss;280;0.09775142677180014
dlla2;500;gauss;280;0.29830744792707264
cri_tvla_1;500;gauss;288;0.0001737293761538217
cri_tvla_2;500;gauss;288;0.00024028282313505122
dlla9;500;gauss;288;0.05879961008744499
dlla2;500;gauss;288;0.18854279373772442
cri_tvla_1;500;gauss;296;0.00023335544781369818
cri_tvla_2;500;gauss;296;5.5934186543957205e-05
dlla9;500;gauss;296;0.009042929051915952
dlla2;500;gauss;296;0.055092082591727376
cri_tvla_1;500;gauss;304;0.00026182507381221923
cri_tvla_2;500;gauss;304;4.367261562369614e-06
dlla9;500;gauss;304;0.000863646687613098
dlla2;500;gauss;304;0.4300250329542905
cri_tvla_1;500;gauss;0;2.1610032347419363e-51
cri_tvla_2;500;gauss;0;1.369306326589284e-37
dlla9;500;gauss;0;8.332118563586378e-14
dlla2;500;gauss;0;0.0010512007866054773
cri_tvla_1;500;gauss;8;5.504052205012185e-47
cri_tvla_2;500;gauss;8;1.3007106332402971e-33
dlla9;500;gauss;8;1.7399879917655289e-12
dlla2;500;gauss;8;9.650597348809242e-06
cri_tvla_1;500;gauss;16;2.630140069817239e-43
cri_tvla_2;500;gauss;16;4.181027037623337e-18
dlla9;500;gauss;16;6.475876751578511e-11
dlla2;500;gauss;16;1.2316741049289703e-07
cri_tvla_1;500;gauss;24;1.9798980404250134e-38
cri_tvla_2;500;gauss;24;4.2538604252425404e-16
dlla9;500;gauss;24;5.0622535362046664e-11
dlla2;500;gauss;24;9.650597348809242e-06
cri_tvla_1;500;gauss;32;3.3421256371422313e-23
cri_tvla_2;500;gauss;32;1.3537920175413492e-11
dlla9;500;gauss;32;4.866388584164574e-12
dlla2;500;gauss;32;7.683411240577698e-09
cri_tvla_1;500;gauss;40;1.5141676075021193e-19
cri_tvla_2;500;gauss;40;7.923006253506287e-08
dlla9;500;gauss;40;7.150562596226756e-11
dlla2;500;gauss;40;0.0010512007866054773
cri_tvla_1;500;gauss;48;2.3474880971589676e-19
cri_tvla_2;500;gauss;48;4.122651771496778e-07
dlla9;500;gauss;48;1.0611019634243074e-10
dlla2;500;gauss;48;5.653710104525089e-05
cri_tvla_1;500;gauss;56;1.8576830842140133e-12
cri_tvla_2;500;gauss;56;6.732641255390716e-06
dlla9;500;gauss;56;1.288626490958384e-09
dlla2;500;gauss;56;9.650597348809242e-06
cri_tvla_1;500;gauss;64;1.990317051298745e-13
cri_tvla_2;500;gauss;64;9.993442595645213e-06
dlla9;500;gauss;64;2.8577171264875064e-14
dlla2;500;gauss;64;9.650597348809242e-06
cri_tvla_1;500;gauss;72;4.440288923780063e-12
cri_tvla_2;500;gauss;72;1.2665397182570782e-05
dlla9;500;gauss;72;1.102094332494788e-09
dlla2;500;gauss;72;0.0002675263676792383
cri_tvla_1;500;gauss;80;9.782060593876166e-10
cri_tvla_2;500;gauss;80;2.0857427691894065e-08
dlla9;500;gauss;80;2.3654192937039846e-10
dlla2;500;gauss;80;1.2780074030160904e-06
cri_tvla_1;500;gauss;88;1.460548321985555e-10
cri_tvla_2;500;gauss;88;0.0003198600251570121
dlla9;500;gauss;88;1.060080682840684e-09
dlla2;500;gauss;88;5.653710104525089e-05
cri_tvla_1;500;gauss;96;3.9305704301252125e-08
cri_tvla_2;500;gauss;96;7.44669353293392e-05
dlla9;500;gauss;96;1.3014839666208047e-08
dlla2;500;gauss;96;0.0035001833457499743
cri_tvla_1;500;gauss;104;1.1007550582202244e-08
cri_tvla_2;500;gauss;104;3.0927107520003694e-05
dlla9;500;gauss;104;3.648833055074262e-11
dlla2;500;gauss;104;9.650597348809242e-06
cri_tvla_1;500;gauss;112;2.2555021156471628e-08
cri_tvla_2;500;gauss;112;8.629383107572298e-07
dlla9;500;gauss;112;2.5271311801684817e-08
dlla2;500;gauss;112;0.010030803503468633
cri_tvla_1;500;gauss;120;2.624524110737821e-07
cri_tvla_2;500;gauss;120;8.644009845460961e-05
dlla9;500;gauss;120;1.477009003458083e-14
dlla2;500;gauss;120;0.0002675263676792383
cri_tvla_1;500;gauss;128;2.9809440129311694e-07
cri_tvla_2;500;gauss;128;1.2625095788096386e-05
dlla9;500;gauss;128;1.233782528181598e-07
dlla2;500;gauss;128;0.10766357486136258
cri_tvla_1;500;gauss;136;1.273316586944415e-06
cri_tvla_2;500;gauss;136;0.00022865734525856924
dlla9;500;gauss;136;1.4637163681396614e-09
dlla2;500;gauss;136;0.0002675263676792383
cri_tvla_1;500;gauss;144;1.1083803146126611e-05
cri_tvla_2;500;gauss;144;7.663750657458945e-06
dlla9;500;gauss;144;1.8171308234721011e-12
dlla2;500;gauss;144;0.010030803503468633
cri_tvla_1;500;gauss;152;1.072584128850801e-06
cri_tvla_2;500;gauss;152;9.373305740816985e-06
dlla9;500;gauss;152;2.301747388192652e-10
dlla2;500;gauss;152;0.0035001833457499743
cri_tvla_1;500;gauss;160;3.0695449362240444e-06
cri_tvla_2;500;gauss;160;1.0792028301865942e-05
dlla9;500;gauss;160;2.755079788248334e-07
dlla2;500;gauss;160;0.010030803503468633
cri_tvla_1;500;gauss;168;3.389743111063727e-05
cri_tvla_2;500;gauss;168;4.0687057785976174e-06
dlla9;500;gauss;168;0.02602367263245469
dlla2;500;gauss;168;0.0010512007866054773
cri_tvla_1;500;gauss;176;8.056869658758791e-05
cri_tvla_2;500;gauss;176;1.2951243331234646e-05
dlla9;500;gauss;176;2.4584568828491154e-08
dlla2;500;gauss;176;0.0035001833457499743
cri_tvla_1;500;gauss;184;2.9922323340723058e-05
cri_tvla_2;500;gauss;184;5.5872901546181e-05
dlla9;500;gauss;184;3.662161712527491e-10
dlla2;500;gauss;184;0.010030803503468633
cri_tvla_1;500;gauss;192;2.979609798345947e-05
cri_tvla_2;500;gauss;192;2.9558861470185745e-05
dlla9;500;gauss;192;1.3138820031143722e-06
dlla2;500;gauss;192;0.0035001833457499743
cri_tvla_1;500;gauss;200;2.944176125650612e-06
cri_tvla_2;500;gauss;200;6.892144105798782e-05
dlla9;500;gauss;200;2.0318549613396547e-06
dlla2;500;gauss;200;0.055092082591727376
cri_tvla_1;500;gauss;208;0.000258577757382114
cri_tvla_2;500;gauss;208;5.4149835344694065e-05
dlla9;500;gauss;208;0.001631621798060009
dlla2;500;gauss;208;0.010030803503468633
cri_tvla_1;500;gauss;216;0.00018845991069889052
cri_tvla_2;500;gauss;216;5.353383892008092e-05
dlla9;500;gauss;216;0.0011436073088124448
dlla2;500;gauss;216;0.18854279373772442
cri_tvla_1;500;gauss;224;2.175699021647961e-06
cri_tvla_2;500;gauss;224;5.853306117410347e-05
dlla9;500;gauss;224;0.052356801092244436
dlla2;500;gauss;224;0.025051229866221547
cri_tvla_1;500;gauss;232;0.00020742391565655913
cri_tvla_2;500;gauss;232;0.00012429231093890738
dlla9;500;gauss;232;1.379504189422642e-05
dlla2;500;gauss;232;0.18854279373772442
cri_tvla_1;500;gauss;240;4.618205655088926e-05
cri_tvla_2;500;gauss;240;1.0319925660378894e-05
dlla9;500;gauss;240;0.00041569525434026087
dlla2;500;gauss;240;0.29830744792707264
cri_tvla_1;500;gauss;248;4.048068277104449e-05
cri_tvla_2;500;gauss;248;2.2672349953219463e-06
dlla9;500;gauss;248;0.005541711118142059
dlla2;500;gauss;248;0.8114572062622756
cri_tvla_1;500;gauss;256;0.000696132482695025
cri_tvla_2;500;gauss;256;4.4515474427586575e-05
dlla9;500;gauss;256;0.009051965398291287
dlla2;500;gauss;256;0.025051229866221547
cri_tvla_1;500;gauss;264;0.0015086506912484062
cri_tvla_2;500;gauss;264;8.045366796443706e-05
dlla9;500;gauss;264;0.0158341452858852
dlla2;500;gauss;264;0.29830744792707264
cri_tvla_1;500;gauss;272;0.00013423102563170345
cri_tvla_2;500;gauss;272;1.5023681622445319e-05
dlla9;500;gauss;272;0.21400907798925556
dlla2;500;gauss;272;0.18854279373772442
cri_tvla_1;500;gauss;280;3.688979394175787e-05
cri_tvla_2;500;gauss;280;1.2064973304652018e-05
dlla9;500;gauss;280;0.135789915090026
dlla2;500;gauss;280;0.29830744792707264
cri_tvla_1;500;gauss;288;0.00013748673806295486
cri_tvla_2;500;gauss;288;0.00017866748520088026
dlla9;500;gauss;288;0.0003826871396365333
dlla2;500;gauss;288;0.7016925520729274
cri_tvla_1;500;gauss;296;0.0002598189869134401
cri_tvla_2;500;gauss;296;0.0003311763720522555
dlla9;500;gauss;296;0.02262234069670565
dlla2;500;gauss;296;0.10766357486136258
cri_tvla_1;500;gauss;304;0.0003334234998750976
cri_tvla_2;500;gauss;304;0.00014755124683625412
dlla9;500;gauss;304;0.058250402283698856
dlla2;500;gauss;304;0.010030803503468633
cri_tvla_1;500;gauss;0;2.8456236663443596e-58
cri_tvla_2;500;gauss;0;1.0020715416442239e-30
dlla9;500;gauss;0;9.529223519424966e-12
dlla2;500;gauss;0;5.653710104525089e-05
cri_tvla_1;500;gauss;8;4.362151596722261e-60
cri_tvla_2;500;gauss;8;1.293639695099389e-23
dlla9;500;gauss;8;1.640079971093463e-09
dlla2;500;gauss;8;5.653710104525089e-05
cri_tvla_1;500;gauss;16;3.4876445281377993e-41
cri_tvla_2;500;gauss;16;8.287576257821322e-23
dlla9;500;gauss;16;1.0030851948168385e-09
dlla2;500;gauss;16;9.650597348809242e-06
cri_tvla_1;500;gauss;24;3.0450237375718665e-29
cri_tvla_2;500;gauss;24;2.727437767119887e-17
dlla9;500;gauss;24;4.811742463370475e-12
dlla2;500;gauss;24;9.650597348809242e-06
cri_tvla_1;500;gauss;32;5.057606923262413e-26
cri_tvla_2;500;gauss;32;2.882146854429879e-09
dlla9;500;gauss;32;8.446955803005615e-13
dlla2;500;gauss;32;9.650597348809242e-06
cri_tvla_1;500;gauss;40;8.283681729107639e-22
cri_tvla_2;500;gauss;40;1.4609456837324906e-08
dlla9;500;gauss;40;3.6434896602022636e-12
dlla2;500;gauss;40;9.650597348809242e-06
cri_tvla_1;500;gauss;48;6.973848310721535e-19
cri_tvla_2;500;gauss;48;9.011835426928043e-10
dlla9;500;gauss;48;5.105963423502815e-16
dlla2;500;gauss;48;0.0002675263676792383
cri_tvla_1;500;gauss;56;3.736653667316224e-14
cri_tvla_2;500;gauss;56;5.483371250337629e-06
dlla9;500;gauss;56;2.249195482048923e-10
dlla2;500;gauss;56;9.650597348809242e-06
cri_tvla_1;500;gauss;64;3.3717954936905664e-14
cri_tvla_2;500;gauss;64;2.7193850874438147e-05
dlla9;500;gauss;64;1.620182725978422e-09
dlla2;500;gauss;64;9.650597348809242e-06
cri_tvla_1;500;gauss;72;8.480679028932018e-15
cri_tvla_2;500;gauss;72;6.875031078902743e-06
dlla9;500;gauss;72;9.833370945750042e-16
dlla2;500;gauss;72;9.650597348809242e-06
cri_tvla_1;500;gauss;80;1.5423713004140606e-10
cri_tvla_2;500;gauss;80;7.333511127021256e-06
dlla9;500;gauss;80;4.633368766281853e-16
dlla2;500;gauss;80;5.653710104525089e-05
cri_tvla_1;500;gauss;88;5.7353639733879695e-08
cri_tvla_2;500;gauss;88;1.3119075609846559e-06
dlla9;500;gauss;88;7.040988424483505e-13
dlla2;500;gauss;88;0.0035001833457499743
cri_tvla_1;500;gauss;96;1.0939686573514643e-08
cri_tvla_2;500;gauss;96;1.584970205939069e-05
dlla9;500;gauss;96;8.976245420651808e-12
dlla2;500;gauss;96;0.0002675263676792383
cri_tvla_1;500;gauss;104;1.2560356072090538e-08
cri_tvla_2;500;gauss;104;0.0001321647327036581
dlla9;500;gauss;104;2.520886839415958e-10
dlla2;500;gauss;104;9.650597348809242e-06
cri_tvla_1;500;gauss;112;2.601391521985602e-08
cri_tvla_2;500;gauss;112;8.761750037979048e-06
dlla9;500;gauss;112;5.243086654735158e-12
dlla2;500;gauss;112;0.0010512007866054773
cri_tvla_1;500;gauss;120;3.3608791979004435e-08
cri_tvla_2;500;gauss;120;0.000119711496491408
dlla9;500;gauss;120;2.2905846012851454e-13
dlla2;500;gauss;120;0.0002675263676792383
cri_tvla_1;500;gauss;128;2.7176998385942985e-07
cri_tvla_2;500;gauss;128;2.2396026773905247e-05
dlla9;500;gauss;128;3.7434734809549076e-10
dlla2;500;gauss;128;0.0010512007866054773
cri_tvla_1;500;gauss;136;1.99795259677527e-05
cri_tvla_2;500;gauss;136;4.9504709993822e-05
dlla9;500;gauss;136;8.131862094185996e-10
dlla2;500;gauss;136;0.0010512007866054773
cri_tvla_1;500;gauss;144;1.2090776421462671e-06
cri_tvla_2;500;gauss;144;2.340162724916009e-05
dlla9;500;gauss;144;2.8881875033044765e-07
dlla2;500;gauss;144;0.025051229866221547
cri_tvla_1;500;gauss;152;5.518183211061902e-06
cri_tvla_2;500;gauss;152;1.7943499372577033e-05
dlla9;500;gauss;152;7.4461559995395295e-09
dlla2;500;gauss;152;0.025051229866221547
cri_tvla_1;500;gauss;160;2.112382762809912e-08
cri_tvla_2;500;gauss;160;1.8223351895670845e-05
dlla9;500;gauss;160;1.6798879221626483e-08
dlla2;500;gauss;160;0.10766357486136258
cri_tvla_1;500;gauss;168;2.0175327673201905e-05
cri_tvla_2;500;gauss;168;2.611711344488322e-05
dlla9;500;gauss;168;1.4977172707936883e-07
dlla2;500;gauss;168;0.025051229866221547
cri_tvla_1;500;gauss;176;5.9129735565661206e-05
cri_tvla_2;500;gauss;176;1.2951243331234646e-05
dlla9;500;gauss;176;0.0003214148421825738
dlla2;500;gauss;176;0.10766357486136258
cri_tvla_1;500;gauss;184;9.699329749538318e-05
cri_tvla_2;500;gauss;184;6.818743965805556e-05
dlla9;500;gauss;184;2.3643537701708198e-07
dlla2;500;gauss;184;0.18854279373772442
cri_tvla_1;500;gauss;192;0.00010082119392210815
cri_tvla_2;500;gauss;192;1.0608312889883271e-05
dlla9;500;gauss;192;1.887880957573808e-05
dlla2;500;gauss;192;0.055092082591727376
cri_tvla_1;500;gauss;200;1.2206218626816486e-05
cri_tvla_2;500;gauss;200;5.282445461640353e-05
dlla9;500;gauss;200;0.016955056195154715
dlla2;500;gauss;200;0.18854279373772442
cri_tvla_1;500;gauss;208;0.00015713008521991265
cri_tvla_2;500;gauss;208;0.00037898296929273677
dlla9;500;gauss;208;1.5502261341407904e-07
dlla2;500;gauss;208;0.0035001833457499743
cri_tvla_1;500;gauss;216;0.00016789891031604087
cri_tvla_2;500;gauss;216;0.00010632934779752298
dlla9;500;gauss;216;0.15689656942757294
dlla2;500;gauss;216;0.025051229866221547
cri_tvla_1;500;gauss;224;2.2068556009966766e-05
cri_tvla_2;500;gauss;224;5.122537378803659e-05
dlla9;500;gauss;224;0.07315522175901668
dlla2;500;gauss;224;0.18854279373772442
cri_tvla_1;500;gauss;232;0.00015285660908284285
cri_tvla_2;500;gauss;232;0.0006268847590848829
dlla9;500;gauss;232;0.010705258587550073
dlla2;500;gauss;232;0.18854279373772442
cri_tvla_1;500;gauss;240;0.0002773536046330855
cri_tvla_2;500;gauss;240;8.827544369629817e-05
dlla9;500;gauss;240;0.0004051018551080705
dlla2;500;gauss;240;0.055092082591727376
cri_tvla_1;500;gauss;248;0.0006717789215373194
cri_tvla_2;500;gauss;248;2.1042505996765566e-07
dlla9;500;gauss;248;0.008698177691062632
dlla2;500;gauss;248;0.5699749670457095
cri_tvla_1;500;gauss;256;0.0003686994378641069
cri_tvla_2;500;gauss;256;4.607334587142634e-05
dlla9;500;gauss;256;0.007544017815797534
dlla2;500;gauss;256;0.18854279373772442
cri_tvla_1;500;gauss;264;0.00012444208957649005
cri_tvla_2;500;gauss;264;6.924176671397493e-06
dlla9;500;gauss;264;0.4094024133819847
dlla2;500;gauss;264;0.10766357486136258
cri_tvla_1;500;gauss;272;0.0002316566420416326
cri_tvla_2;500;gauss;272;6.794283698602478e-05
dlla9;500;gauss;272;0.00019058882318312404
dlla2;500;gauss;272;0.8114572062622756
cri_tvla_1;500;gauss;280;0.002237453822332314
cri_tvla_2;500;gauss;280;2.9618358609945934e-05
dlla9;500;gauss;280;0.010202230902502251
dlla2;500;gauss;280;0.055092082591727376
cri_tvla_1;500;gauss;288;0.00036770960159994475
cri_tvla_2;500;gauss;288;0.00011103866885127336
dlla9;500;gauss;288;0.01239632444997769
dlla2;500;gauss;288;0.10766357486136258
cri_tvla_1;500;gauss;296;0.0006253452932683776
cri_tvla_2;500;gauss;296;3.2939303173594216e-06
dlla9;500;gauss;296;0.3005630957602784
dlla2;500;gauss;296;0.055092082591727376
