method;pollution;param;p
tvla_t_1;gauss;260;1.5359653145988933e-05
tvla_t_2;gauss;260;0.013029656020777065
tvla_t_3;gauss;260;0.025920043096855937
dlla9;gauss;260;2.9860799540138117e-85
dlla2;gauss;260;3.425608256810075e-30
tvla_t_1;gauss;270;1.81075114329069e-06
tvla_t_2;gauss;270;0.004562740212020143
tvla_t_3;gauss;270;0.09294611557549069
dlla9;gauss;270;7.028365406984098e-89
dlla2;gauss;270;3.349819448014614e-29
tvla_t_1;gauss;280;3.796494018701998e-05
tvla_t_2;gauss;280;0.010948741293034794
tvla_t_3;gauss;280;0.04234585019365916
dlla9;gauss;280;1.3838981593559835e-77
dlla2;gauss;280;3.146969160115297e-28
tvla_t_1;gauss;290;3.2154816167919684e-05
tvla_t_2;gauss;290;0.006954106629763893
tvla_t_3;gauss;290;0.09590871552494315
dlla9;gauss;290;1.6145978043899735e-74
dlla2;gauss;290;9.612118509297677e-33
tvla_t_1;gauss;300;3.994336980329639e-06
tvla_t_2;gauss;300;0.006281087308532718
tvla_t_3;gauss;300;0.08781463584592179
dlla9;gauss;300;4.178362428589231e-88
dlla2;gauss;300;1.0318895838574468e-28
tvla_t_1;gauss;310;3.630510375105853e-05
tvla_t_2;gauss;310;0.013946406704138551
tvla_t_3;gauss;310;0.11763371258673454
dlla9;gauss;310;1.1775381886584305e-67
dlla2;gauss;310;1.7374951731079313e-21
tvla_t_1;gauss;320;0.0001305891640588319
tvla_t_2;gauss;320;0.017843368656869477
tvla_t_3;gauss;320;0.0894881007987232
dlla9;gauss;320;1.3020356275931678e-71
dlla2;gauss;320;5.83294601028825e-25
tvla_t_1;gauss;330;7.34132234887744e-05
tvla_t_2;gauss;330;0.00989335435866463
tvla_t_3;gauss;330;0.12794859646747028
dlla9;gauss;330;1.0124920179877337e-68
dlla2;gauss;330;2.8402444239693933e-27
tvla_t_1;gauss;340;4.752924684802427e-06
tvla_t_2;gauss;340;0.016490658003180877
tvla_t_3;gauss;340;0.08354195349988702
dlla9;gauss;340;1.7619102289814816e-67
dlla2;gauss;340;2.0515348993584317e-25
tvla_t_1;gauss;350;4.213129460259721e-05
tvla_t_2;gauss;350;0.011271203337273267
tvla_t_3;gauss;350;0.13619626446091995
dlla9;gauss;350;6.014322322394767e-58
dlla2;gauss;350;1.1614707772120099e-20
tvla_t_1;gauss;360;3.479396442848529e-05
tvla_t_2;gauss;360;0.004164151457224491
tvla_t_3;gauss;360;0.0931384845414333
dlla9;gauss;360;3.930738575752572e-58
dlla2;gauss;360;7.459983198493377e-20
tvla_t_1;gauss;370;7.043679152583298e-05
tvla_t_2;gauss;370;0.02681768964387063
tvla_t_3;gauss;370;0.0942407134701285
dlla9;gauss;370;2.668123387517487e-58
dlla2;gauss;370;2.46272600623333e-26
tvla_t_1;gauss;380;0.00011296992907951232
tvla_t_2;gauss;380;0.009298717209997313
tvla_t_3;gauss;380;0.16590501589585002
dlla9;gauss;380;1.3485785576066678e-61
dlla2;gauss;380;6.620193805206593e-22
tvla_t_1;gauss;390;0.0001054775926628584
tvla_t_2;gauss;390;0.018059189789796627
tvla_t_3;gauss;390;0.02479273328491566
dlla9;gauss;390;3.752452891308487e-52
dlla2;gauss;390;1.2625088312013694e-23
tvla_t_1;gauss;400;8.813137814832022e-05
tvla_t_2;gauss;400;0.01884379486614217
tvla_t_3;gauss;400;0.09727292658623082
dlla9;gauss;400;4.3369923954924656e-51
dlla2;gauss;400;4.480847317197249e-16
tvla_t_1;desync;0;4.599347992048138e-14
tvla_t_2;desync;0;0.0009330569994515636
tvla_t_3;desync;0;0.26645818959500667
dlla9;desync;0;4.254771389208465e-147
dlla2;desync;0;4.711603357427752e-37
tvla_t_1;desync;10;4.485349507798538e-13
tvla_t_2;desync;10;0.0046032298527263135
tvla_t_3;desync;10;0.19960936009421218
dlla9;desync;10;7.459319342567975e-118
dlla2;desync;10;5.9804714475054456e-36
