method;pollution;param;p
cri_tvla_1;gauss;68;0.003099582856714403
cri_tvla_2;gauss;68;0.008333565359889402
dlla9;gauss;68;0.011206422985345932
dlla2;gauss;68;0.3883001529805817
cri_tvla_1;gauss;70;0.004721024477162822
cri_tvla_2;gauss;70;0.019393415778801503
dlla9;gauss;70;8.678908718093632e-07
dlla2;gauss;70;0.0027114960157932524
cri_tvla_1;gauss;72;0.015451219296871904
cri_tvla_2;gauss;72;0.012786472030200304
dlla9;gauss;72;0.00034072200357370894
dlla2;gauss;72;1.2368462559600142e-06
cri_tvla_1;gauss;74;0.020271725529506665
cri_tvla_2;gauss;74;0.08394673782117937
dlla9;gauss;74;4.643696223593421e-10
dlla2;gauss;74;0.00017492835172306376
cri_tvla_1;gauss;76;0.0022444600635371406
cri_tvla_2;gauss;76;0.09240952048615617
dlla9;gauss;76;0.0007254433956732146
dlla2;gauss;76;0.01160326320338153
cri_tvla_1;gauss;78;0.01466950501687142
cri_tvla_2;gauss;78;0.05189148778488164
dlla9;gauss;78;0.00035519405882092277
dlla2;gauss;78;0.023501940157789582
cri_tvla_1;gauss;80;0.001991118921589668
cri_tvla_2;gauss;80;0.08279205586437163
dlla9;gauss;80;4.089206001062512e-05
dlla2;gauss;80;0.5675937479205287
cri_tvla_1;gauss;0;1.9769427533845892e-58
cri_tvla_2;gauss;0;2.6888806098582576e-09
dlla9;gauss;0;1.1486957046127906e-176
dlla2;gauss;0;1.4456633752871306e-61
cri_tvla_1;gauss;2;1.3054067468442182e-52
cri_tvla_2;gauss;2;7.020479066994513e-09
dlla9;gauss;2;2.1520056238911546e-149
dlla2;gauss;2;2.6346440331663713e-50
cri_tvla_1;gauss;4;3.143672385957474e-48
cri_tvla_2;gauss;4;4.707974721936677e-08
dlla9;gauss;4;4.233353702833295e-126
dlla2;gauss;4;5.466161513443548e-46
cri_tvla_1;gauss;6;6.027852578720394e-37
cri_tvla_2;gauss;6;8.876134685247877e-06
dlla9;gauss;6;2.48804155223586e-110
dlla2;gauss;6;1.861767199967162e-35
cri_tvla_1;gauss;8;7.335567176431802e-31
cri_tvla_2;gauss;8;7.25614701322797e-05
dlla9;gauss;8;2.252858191723845e-82
dlla2;gauss;8;3.643839864581314e-32
cri_tvla_1;gauss;10;5.877325769864484e-25
cri_tvla_2;gauss;10;0.001283253920690671
dlla9;gauss;10;1.0813522514196566e-81
dlla2;gauss;10;9.169553091597874e-36
cri_tvla_1;gauss;12;6.231308706338397e-21
cri_tvla_2;gauss;12;0.00843841319850135
dlla9;gauss;12;1.1540831957614536e-80
dlla2;gauss;12;1.444921332861328e-22
cri_tvla_1;gauss;14;3.0953369105609036e-17
cri_tvla_2;gauss;14;0.004543772388127757
dlla9;gauss;14;5.535539178290686e-61
dlla2;gauss;14;4.7198980890767335e-25
cri_tvla_1;gauss;16;1.924238892021044e-15
cri_tvla_2;gauss;16;0.023754812461199055
dlla9;gauss;16;1.0899037148720526e-63
dlla2;gauss;16;9.123744217016894e-20
cri_tvla_1;gauss;18;2.1812082213328127e-13
cri_tvla_2;gauss;18;0.0024361325793615753
dlla9;gauss;18;5.410976618351822e-50
dlla2;gauss;18;1.5315242468982448e-15
cri_tvla_1;gauss;20;3.2252996676344133e-11
cri_tvla_2;gauss;20;0.05009421042280865
dlla9;gauss;20;4.9152808718589e-56
dlla2;gauss;20;3.845172507456309e-21
cri_tvla_1;gauss;22;5.074058154932354e-10
cri_tvla_2;gauss;22;0.020791143407413854
dlla9;gauss;22;2.5012372240360703e-38
dlla2;gauss;22;7.22589365935133e-12
cri_tvla_1;gauss;24;1.8275816033132142e-08
cri_tvla_2;gauss;24;0.04887943925935328
dlla9;gauss;24;9.332513790191933e-44
dlla2;gauss;24;1.8782656092712112e-13
cri_tvla_1;gauss;26;2.1121610247446114e-08
cri_tvla_2;gauss;26;0.016624570833583468
dlla9;gauss;26;1.1506205346963117e-38
dlla2;gauss;26;5.905716592567304e-15
cri_tvla_1;gauss;28;1.4342526656872263e-08
cri_tvla_2;gauss;28;0.02915680577197735
dlla9;gauss;28;8.143775097139671e-32
dlla2;gauss;28;2.1524995018396959e-10
cri_tvla_1;gauss;30;1.9604357070017846e-06
cri_tvla_2;gauss;30;0.047888154110396375
dlla9;gauss;30;4.697847847156502e-30
dlla2;gauss;30;1.6319071433624904e-07
cri_tvla_1;gauss;32;9.164931621496187e-06
cri_tvla_2;gauss;32;0.035597256314840814
dlla9;gauss;32;3.1463502405418293e-24
dlla2;gauss;32;2.812246804428104e-06
cri_tvla_1;gauss;34;3.7283153800887634e-06
cri_tvla_2;gauss;34;0.0914559030674645
dlla9;gauss;34;7.369903413461128e-23
dlla2;gauss;34;1.8480194776204462e-08
cri_tvla_1;gauss;36;0.00010203543067655453
cri_tvla_2;gauss;36;0.020659596678777627
dlla9;gauss;36;8.838687372108204e-29
dlla2;gauss;36;0.00014060137436506997
cri_tvla_1;gauss;38;2.4015496958947094e-05
cri_tvla_2;gauss;38;0.044800571870556326
dlla9;gauss;38;9.30492019055957e-26
dlla2;gauss;38;5.691907386497089e-05
cri_tvla_1;gauss;40;4.810376600147169e-05
cri_tvla_2;gauss;40;0.03331980442007357
dlla9;gauss;40;6.585757358818656e-19
dlla2;gauss;40;5.289856197659322e-07
cri_tvla_1;gauss;42;0.00022467081158608347
cri_tvla_2;gauss;42;0.039713937945096374
dlla9;gauss;42;4.929169153607284e-16
dlla2;gauss;42;1.3373348600199904e-05
