method;p
tvla_rho;0.031134946855765566
dlla_open;0.4442507854428841
dlla_wegener;0.3369646799003705
tvla_t_1;0.06090167452858663
tvla_t_2;0.027790111273098547
tvla_t_3;0.14157260718231524
tvla_rho;0.0479949408576672
dlla_open;0.3298379017339077
dlla_wegener;0.45767264155538284
tvla_t_1;0.02260288455212472
tvla_t_2;0.055791932728738045
tvla_t_3;0.15819951224964895
tvla_rho;0.006271559365274015
dlla_open;0.570130946649916
dlla_wegener;0.6800675573420342
tvla_t_1;0.028508714708119238
tvla_t_2;0.01905464372319073
tvla_t_3;0.15215504682658715
tvla_rho;0.018669337941073394
dlla_open;0.46638977495450074
dlla_wegener;0.3170381518623297
tvla_t_1;0.030773935045662823
tvla_t_2;0.04202936653528351
tvla_t_3;0.19909705609678083
tvla_rho;0.027727489390728666
dlla_open;0.8975235111136097
dlla_wegener;0.8007903621382393
tvla_t_1;0.04827339356473922
tvla_t_2;0.0326713888565299
tvla_t_3;0.20791002666716688
tvla_rho;0.03500771187843288
dlla_open;0.39858645784709124
dlla_wegener;0.9682016218155888
tvla_t_1;0.052155364781652905
tvla_t_2;0.0415917208770737
tvla_t_3;0.1110945682540873
tvla_rho;0.021142325285239183
dlla_open;0.8177184028623912
dlla_wegener;0.9889032536356461
tvla_t_1;0.023097867664962392
tvla_t_2;0.03281073655759532
tvla_t_3;0.2152435725277793
tvla_rho;0.014234117936591906
dlla_open;0.5824326496757911
dlla_wegener;0.7731927736823085
tvla_t_1;0.049216322573060745
tvla_t_2;0.017011815275964022
tvla_t_3;0.11679065638730331
tvla_rho;0.03626342139872518
dlla_open;0.999540619599139
dlla_wegener;0.6656466846162865
tvla_t_1;0.012319086894467354
tvla_t_2;0.028367209986431167
tvla_t_3;0.24872018804667895
tvla_rho;0.011096254740714961
dlla_open;0.3651373487555085
dlla_wegener;0.7227186296551319
tvla_t_1;0.0406877511092518
tvla_t_2;0.011017126371960327
tvla_t_3;0.17957006558936492
tvla_rho;0.05448154942205097
dlla_open;0.2050210633211877
dlla_wegener;0.5829201266495925
tvla_t_1;0.0672908117440912
tvla_t_2;0.036278332469658
tvla_t_3;0.14886652854821403
tvla_rho;0.013185279108019143
dlla_open;0.9465305089506377
dlla_wegener;0.8163736975591007
tvla_t_1;0.034457070440380225
tvla_t_2;0.035929656276851
tvla_t_3;0.18678456586741085
tvla_rho;0.016030030700297182
dlla_open;0.2785364201570153
dlla_wegener;0.7040401682995105
tvla_t_1;0.008208966998229582
tvla_t_2;0.03133011852901933
tvla_t_3;0.15351073903482879
tvla_rho;0.0330037018987035
dlla_open;0.8675236473290008
dlla_wegener;0.9367976158274403
tvla_t_1;0.024114669283162072
tvla_t_2;0.04746327594738972
tvla_t_3;0.15139411973337277
tvla_rho;0.011767679729426161
dlla_open;0.8932958890112581
dlla_wegener;0.3187912570114872
tvla_t_1;0.02627021702223504
tvla_t_2;0.014592312725944735
tvla_t_3;0.18087499353298925
tvla_rho;0.01921533562464428
dlla_open;0.5163141884533085
dlla_wegener;0.520815164251479
tvla_t_1;0.015289313270883594
tvla_t_2;0.004334220281909188
tvla_t_3;0.1744872331259317
tvla_rho;0.024863835093944298
dlla_open;0.24549318028302486
dlla_wegener;0.41437881420056005
tvla_t_1;0.05622751599029225
tvla_t_2;0.0362076274177357
tvla_t_3;0.18304700971869742
tvla_rho;0.08144424434113717
dlla_open;0.7096871294274656
dlla_wegener;0.39507218415551404
tvla_t_1;0.020068591613476496
tvla_t_2;0.042611891396150674
tvla_t_3;0.12107728617382008
tvla_rho;0.026806392367948018
dlla_open;0.56380284797189
dlla_wegener;0.5
tvla_t_1;0.007709006895459615
tvla_t_2;0.012731692597783204
tvla_t_3;0.20764838596730256
tvla_rho;0.023836527562998366
dlla_open;0.998227147389553
dlla_wegener;0.737611374450198
tvla_t_1;0.0306558152544017
tvla_t_2;0.05391813983419396
tvla_t_3;0.09662792938561589
tvla_rho;0.02930875538077382
dlla_open;0.5370671014593184
dlla_wegener;0.03834209590134317
tvla_t_1;0.01825128779908907
tvla_t_2;0.03452559108387925
tvla_t_3;0.1602375396871901
tvla_rho;0.030097054190828088
dlla_open;0.7479512933696898
dlla_wegener;0.9367976158274403
tvla_t_1;0.023659398508035046
tvla_t_2;0.0142781080382578
tvla_t_3;0.215950683618654
tvla_rho;0.028268189470566307
dlla_open;0.768169490722239
dlla_wegener;0.39649422517632443
tvla_t_1;0.031949446601396876
tvla_t_2;0.03640001298927049
tvla_t_3;0.201046937697185
tvla_rho;0.017746506952619256
dlla_open;0.17225390329584317
dlla_wegener;0.8012842661590478
tvla_t_1;0.013605393947167381
tvla_t_2;0.015382878503739084
tvla_t_3;0.16276965030097953
tvla_rho;0.01852056035785843
dlla_open;0.8663524894719399
dlla_wegener;0.5
tvla_t_1;0.03694199053711039
tvla_t_2;0.008862119934319734
tvla_t_3;0.11989334408364201
tvla_rho;0.06768125439640582
dlla_open;0.6913930958824218
dlla_wegener;0.9620819427090604
tvla_t_1;0.02428744117602707
tvla_t_2;0.017793041882203587
tvla_t_3;0.096838906989124
tvla_rho;0.05210524062530397
dlla_open;0.028664031085194067
dlla_wegener;0.5
tvla_t_1;0.024203688133637304
tvla_t_2;0.03935309815796632
tvla_t_3;0.10888162304008413
tvla_rho;0.031203957526970028
dlla_open;0.011083662951910682
dlla_wegener;0.4582844901398727
tvla_t_1;0.02717430982800014
tvla_t_2;0.03471931872067488
tvla_t_3;0.23603724623546735
tvla_rho;0.02337917251847732
dlla_open;0.2821405037564289
dlla_wegener;0.41622736167054203
tvla_t_1;0.06336663972599209
tvla_t_2;0.02497788238976202
tvla_t_3;0.17107383360335182
tvla_rho;0.03628898159643912
dlla_open;0.6517267029725069
dlla_wegener;0.055540045755780004
tvla_t_1;0.04504213656385701
tvla_t_2;0.01944578082676782
tvla_t_3;0.11092339280894942
tvla_rho;0.024487878697560195
dlla_open;0.5186212252057066
dlla_wegener;0.9773246218367352
tvla_t_1;0.03507176566268745
tvla_t_2;0.028068436179658804
tvla_t_3;0.20017175639418083
tvla_rho;0.008426260799607066
dlla_open;0.9618918586357468
dlla_wegener;0.5
tvla_t_1;0.021316702678035964
tvla_t_2;0.006439678224805015
tvla_t_3;0.1354752667576797
tvla_rho;0.03432936344786941
dlla_open;0.7348558457856671
dlla_wegener;0.41657151055839214
tvla_t_1;0.0334119983749422
tvla_t_2;0.029419292641088612
tvla_t_3;0.16316657692263414
tvla_rho;0.021484804981490413
dlla_open;0.5661449150910755
dlla_wegener;0.2157128943972606
tvla_t_1;0.0015582901989549024
tvla_t_2;0.012778133175968254
tvla_t_3;0.20822752526220456
tvla_rho;0.0007692653098296809
dlla_open;0.8543447421696586
dlla_wegener;0.8464784872494897
tvla_t_1;0.02720328332428304
tvla_t_2;0.03874548121578715
tvla_t_3;0.22968116952655357
tvla_rho;0.03279200427935591
dlla_open;0.555770882234121
dlla_wegener;0.5211786270569274
tvla_t_1;0.00524769928975609
tvla_t_2;0.053800220440621854
tvla_t_3;0.09987813288542766
tvla_rho;0.025509968809915406
dlla_open;0.6749034479878999
dlla_wegener;0.1698726212191864
tvla_t_1;0.021688916060994178
tvla_t_2;0.03191404228202628
tvla_t_3;0.1176033289489469
tvla_rho;0.02354334860118268
dlla_open;0.07943104260668296
dlla_wegener;0.6052925772160904
tvla_t_1;0.011295120537261462
tvla_t_2;0.019509260699475527
tvla_t_3;0.13925800871986022
tvla_rho;0.027100392830218922
dlla_open;0.8516733200185712
dlla_wegener;0.7655920964658969
tvla_t_1;0.04522264754501693
tvla_t_2;0.030034832324275642
tvla_t_3;0.15738592670084364
tvla_rho;0.019145338407772217
dlla_open;0.9628058830719075
dlla_wegener;0.4570641726007099
tvla_t_1;0.003486029056093854
tvla_t_2;0.03162542157236281
tvla_t_3;0.13684703895492828
tvla_rho;0.044253908292535504
dlla_open;0.7760336723311169
dlla_wegener;0.6247572903287728
tvla_t_1;0.031147752580833736
tvla_t_2;0.023834902487900468
tvla_t_3;0.17635643689742145
tvla_rho;0.02304832495954101
dlla_open;0.04712135853167813
dlla_wegener;0.9294419309143319
tvla_t_1;0.012871181301777668
tvla_t_2;0.012731291563878783
tvla_t_3;0.1452524735767572
tvla_rho;0.009747743641450146
dlla_open;0.4936622576440516
dlla_wegener;0.10009240208878956
tvla_t_1;0.016097373187261586
tvla_t_2;0.042669922692377904
tvla_t_3;0.13274784257940647
tvla_rho;0.017023441637892933
dlla_open;0.5016924394839914
dlla_wegener;0.8415124319483113
tvla_t_1;0.030172362355955572
tvla_t_2;0.013339917809185826
tvla_t_3;0.2113296900917586
tvla_rho;0.04096913316502038
dlla_open;0.3870307355645888
dlla_wegener;0.01527242498823761
tvla_t_1;0.029708312457389252
tvla_t_2;0.06167790938072469
tvla_t_3;0.20843242300842604
tvla_rho;0.04141169011098511
dlla_open;0.19134923729424677
dlla_wegener;0.8327028702072572
tvla_t_1;0.022688098787830548
tvla_t_2;0.008455426003952372
tvla_t_3;0.14136711534761928
tvla_rho;0.0183023664872628
dlla_open;0.008981045634298497
dlla_wegener;0.19621026223829097
tvla_t_1;0.024340078214492206
tvla_t_2;0.012479850255185086
tvla_t_3;0.16315018799752626
tvla_rho;0.032959645484312405
dlla_open;0.8833252124506346
dlla_wegener;0.6815553420801084
tvla_t_1;0.013966788921193525
tvla_t_2;0.005362191027459308
tvla_t_3;0.1605848605594255
tvla_rho;0.052885122287476216
dlla_open;0.7809662985541288
dlla_wegener;0.3557055899739531
tvla_t_1;0.02930769581366735
tvla_t_2;0.023435173629943913
tvla_t_3;0.14934840076440847
tvla_rho;0.05819457768076752
dlla_open;0.5452579135961231
dlla_wegener;0.7550458771071377
tvla_t_1;0.033823817952440494
tvla_t_2;0.03588406686002358
tvla_t_3;0.16072768298521758
tvla_rho;0.03365148682072716
dlla_open;0.1769016703771554
dlla_wegener;0.8302973110634135
tvla_t_1;0.042677420861715415
tvla_t_2;0.024984997554911976
tvla_t_3;0.12387521574181225
tvla_rho;0.04063823665628852
dlla_open;0.9318545489682303
dlla_wegener;0.1428683122478298
tvla_t_1;0.02207674837182241
tvla_t_2;0.02890044019032385
tvla_t_3;0.17191625665177643
tvla_rho;0.030955824893834638
dlla_open;0.15416236483262324
dlla_wegener;0.8975214659392461
tvla_t_1;0.014867654592309001
tvla_t_2;0.022194543568245354
tvla_t_3;0.10606646237604477
tvla_rho;0.031673467238306996
dlla_open;0.5418613656710876
dlla_wegener;0.9291776548524316
tvla_t_1;0.0352455271375413
tvla_t_2;0.025107607155340533
tvla_t_3;0.16233616404965465
tvla_rho;0.005737476543005826
dlla_open;0.9661619108941089
dlla_wegener;0.24869742186696375
tvla_t_1;0.03177843915919984
tvla_t_2;0.0073585478850694995
tvla_t_3;0.18888581949667013
tvla_rho;0.04617844150028971
dlla_open;0.9275462833128754
dlla_wegener;0.45851069251300136
tvla_t_1;0.019122668318972063
tvla_t_2;0.017505197596211
tvla_t_3;0.08317771129707048
tvla_rho;0.02095277717007127
dlla_open;0.32874233256886487
dlla_wegener;0.026643901564842982
tvla_t_1;0.036317159018227366
tvla_t_2;0.01694449748613822
tvla_t_3;0.17641912618199562
tvla_rho;0.02669339753677269
dlla_open;0.5258862638394411
dlla_wegener;0.7237252731408463
tvla_t_1;0.011098476499455716
tvla_t_2;0.011303030353204168
tvla_t_3;0.21994561006326752
tvla_rho;0.019734134952869686
dlla_open;0.535523032650517
dlla_wegener;0.04696083731103393
tvla_t_1;0.015294056868936213
tvla_t_2;0.05654327006289363
tvla_t_3;0.2399727796302911
tvla_rho;0.0049834792147083196
dlla_open;0.6250128132626035
dlla_wegener;0.5208577940344689
tvla_t_1;0.042905094602210606
tvla_t_2;0.029946730284562236
tvla_t_3;0.13739922437862964
tvla_rho;0.04815959005475978
dlla_open;0.6236118745291523
dlla_wegener;0.9838072062012209
tvla_t_1;0.026297506430457203
tvla_t_2;0.01201040391824548
tvla_t_3;0.17746776458109903
tvla_rho;0.009275403066645538
dlla_open;0.12015166471882345
dlla_wegener;0.9703267806040401
tvla_t_1;0.021154665292402584
tvla_t_2;0.030867566987595883
tvla_t_3;0.1062036320893414
tvla_rho;0.02018332686879165
dlla_open;0.20149826888062147
dlla_wegener;0.35759294332349023
tvla_t_1;0.0403022085015681
tvla_t_2;0.01836330945119117
tvla_t_3;0.13420489614038966
tvla_rho;0.011770739694033416
dlla_open;0.5981897635005664
dlla_wegener;0.13551382371468834
tvla_t_1;0.013781208651069625
tvla_t_2;0.023965331121340503
tvla_t_3;0.13584774098929228
tvla_rho;0.020965804875589633
dlla_open;0.14784008661545983
dlla_wegener;0.78653054440524
tvla_t_1;0.012769569122533572
tvla_t_2;0.04895770273424726
tvla_t_3;0.20752458562117046
tvla_rho;0.02180525467578076
dlla_open;0.7176701397150704
dlla_wegener;0.22809209022164006
tvla_t_1;0.054822573184473686
tvla_t_2;0.025627569663967512
tvla_t_3;0.24002612616347044
tvla_rho;0.03415234177516613
dlla_open;0.02395366077621907
dlla_wegener;0.025583815256716186
tvla_t_1;0.03152167024217503
tvla_t_2;0.008922088522406274
tvla_t_3;0.13775295161004525
tvla_rho;0.03831053350283353
dlla_open;0.46896728850732095
dlla_wegener;0.969130238823251
tvla_t_1;0.015804479478118756
tvla_t_2;0.036008721674055146
tvla_t_3;0.1569288936495342
tvla_rho;0.019200943906357404
dlla_open;0.5485522576471601
dlla_wegener;0.3162024775791953
tvla_t_1;0.06030528410049811
tvla_t_2;0.024549169816523015
tvla_t_3;0.18606330010507915
tvla_rho;0.017838521122443662
dlla_open;0.006541104772029774
dlla_wegener;0.9464804948264509
tvla_t_1;0.02257589224345273
tvla_t_2;0.008152346134322308
tvla_t_3;0.2360375449430447
tvla_rho;0.017547239878939136
dlla_open;0.1280158014455764
dlla_wegener;0.7193671383085091
tvla_t_1;0.01818032037126711
tvla_t_2;0.06433745200284112
tvla_t_3;0.1587395356277481
tvla_rho;0.018884043620474467
dlla_open;0.5433650691335365
dlla_wegener;0.8887399820303956
tvla_t_1;0.02440932946247237
tvla_t_2;0.010800695041408766
tvla_t_3;0.15973641397385835
tvla_rho;0.01626581305313457
dlla_open;0.587272181237974
dlla_wegener;0.2301424724791159
tvla_t_1;0.024180664256263546
tvla_t_2;0.05755659756753415
tvla_t_3;0.15816840271398536
tvla_rho;0.02557092223578139
dlla_open;0.3469573712476318
dlla_wegener;0.3131219362043275
tvla_t_1;0.011876401853333678
tvla_t_2;0.008610128572819849
tvla_t_3;0.20541717291662384
tvla_rho;0.018991437025994706
dlla_open;0.7003543716881125
dlla_wegener;0.819969598206181
tvla_t_1;0.007856334668712096
tvla_t_2;0.05668686419135226
tvla_t_3;0.20345037029440466
tvla_rho;0.0050402673671436915
dlla_open;0.8002172998422074
dlla_wegener;0.43731291048803345
tvla_t_1;0.051571582551316386
tvla_t_2;0.002332678587346538
tvla_t_3;0.20305030017263154
tvla_rho;0.06561054273884359
dlla_open;0.7378182652612466
dlla_wegener;0.08440061235227109
tvla_t_1;0.03799085469912675
tvla_t_2;0.015732190761034916
tvla_t_3;0.13203982173613896
tvla_rho;0.02383306642250127
dlla_open;0.47889568305657326
dlla_wegener;0.5416019474590903
tvla_t_1;0.013894390610791403
tvla_t_2;0.007754941111684695
tvla_t_3;0.1645976360877534
tvla_rho;0.028180713971787785
dlla_open;0.23424642233927062
dlla_wegener;0.3133740834924025
tvla_t_1;0.02791249366718536
tvla_t_2;0.017095951110424345
tvla_t_3;0.1852127025119642
tvla_rho;0.009314853976857274
dlla_open;0.6513487722142733
dlla_wegener;0.1449109849143067
tvla_t_1;0.029419060722002607
tvla_t_2;0.049212043151539465
tvla_t_3;0.21738433742399124
tvla_rho;0.021270908541266342
dlla_open;0.4311587713466343
dlla_wegener;0.17172553841720484
tvla_t_1;0.020289398294596587
tvla_t_2;0.06376837919846577
tvla_t_3;0.1298038464882165
tvla_rho;0.03212171596499891
dlla_open;0.5391795822925359
dlla_wegener;0.3172748350508843
tvla_t_1;0.03530944491142244
tvla_t_2;0.03568082796734717
tvla_t_3;0.19856037356801345
tvla_rho;0.03610732420601437
dlla_open;0.27615307834134023
dlla_wegener;0.08260242955649821
tvla_t_1;0.04945076874446084
tvla_t_2;0.04733968313070566
tvla_t_3;0.16155432506343376
tvla_rho;0.07581699446571144
dlla_open;0.12515532657224088
dlla_wegener;0.1822702300310265
tvla_t_1;0.037227173654931466
tvla_t_2;0.009320537497176512
tvla_t_3;0.185741349796714
tvla_rho;0.061048281420710726
dlla_open;0.2570182859925179
dlla_wegener;0.6252685966079706
tvla_t_1;0.0799013599259995
tvla_t_2;0.012581104902368688
tvla_t_3;0.2291628830376613
tvla_rho;0.060102271635775084
dlla_open;0.9288336143973617
dlla_wegener;0.4162850156175065
tvla_t_1;0.0175599788498402
tvla_t_2;0.016442722925446872
tvla_t_3;0.1533814304562416
tvla_rho;0.01825821642718406
dlla_open;0.14185313148223863
dlla_wegener;0.3954331815619298
tvla_t_1;0.03185616434757007
tvla_t_2;0.017877811241634647
tvla_t_3;0.2214930232268141
tvla_rho;0.026065583471781784
dlla_open;0.3399262448147514
dlla_wegener;0.18546388963734017
tvla_t_1;0.04764896157297685
tvla_t_2;0.018418189167173537
tvla_t_3;0.12395379627902242
tvla_rho;0.038672486490298974
dlla_open;0.5505171262202522
dlla_wegener;0.7736792368549228
tvla_t_1;0.042764799613351015
tvla_t_2;0.02292058191194631
tvla_t_3;0.16935359010139173
tvla_rho;0.040120509648917224
dlla_open;0.43234794546637034
dlla_wegener;0.5
tvla_t_1;0.03473186546569448
tvla_t_2;0.023263685747253154
tvla_t_3;0.22149086304896975
tvla_rho;0.038411998983820084
dlla_open;0.8235345025648406
dlla_wegener;0.8450883133138126
tvla_t_1;0.02283378722184616
tvla_t_2;0.023069073900556552
tvla_t_3;0.17494304762330026
tvla_rho;0.03315372178754328
dlla_open;0.7506766402442178
dlla_wegener;0.22793245702533277
tvla_t_1;0.03483570685937358
tvla_t_2;0.028693088675791723
tvla_t_3;0.24443033382504534
tvla_rho;0.03320813766478836
dlla_open;0.8132964782429859
dlla_wegener;0.032104520799933964
tvla_t_1;0.029704646825817024
tvla_t_2;0.023255072009392076
tvla_t_3;0.22647450104212263
tvla_rho;0.03273863624396278
dlla_open;0.41406252607512184
dlla_wegener;0.45790888714332323
tvla_t_1;0.03156727886044651
tvla_t_2;0.03371719268693285
tvla_t_3;0.17011421134731228
tvla_rho;0.03565714482927662
dlla_open;0.413602231801545
dlla_wegener;0.9782915598916003
tvla_t_1;0.013838670595764125
tvla_t_2;0.011600581204140521
tvla_t_3;0.1637083439953761
tvla_rho;0.014449612192677375
dlla_open;0.6447318289656355
dlla_wegener;0.45787957262136164
tvla_t_1;0.03408755684789112
tvla_t_2;0.037931257144597295
tvla_t_3;0.21170745610325425
tvla_rho;0.02291111788283784
dlla_open;0.16279802201390137
dlla_wegener;0.6666587482812871
tvla_t_1;0.0433019738979527
tvla_t_2;0.038692481896863924
tvla_t_3;0.2141514784819438
tvla_rho;0.028368438806215313
dlla_open;0.04571526500862388
dlla_wegener;0.8464784872494897
tvla_t_1;0.02485993678025417
tvla_t_2;0.03237379133092732
tvla_t_3;0.12622665003162614
tvla_rho;0.046589057882966856
dlla_open;0.6156672845788917
dlla_wegener;0.5634310145891922
tvla_t_1;0.0020237945681187914
tvla_t_2;0.031960123369306766
tvla_t_3;0.08762858957763205
tvla_rho;0.009400956678059957
dlla_open;0.44191541668847
dlla_wegener;0.03736774915294124
tvla_t_1;0.042803252896326534
tvla_t_2;0.03408398130953159
tvla_t_3;0.19537368738779648
tvla_rho;0.0264302593870116
dlla_open;0.3056330783217826
dlla_wegener;0.6638920254574672
tvla_t_1;0.0062535579866527784
tvla_t_2;0.04036646232622156
tvla_t_3;0.11333389355303111
tvla_rho;0.03476469175754682
dlla_open;0.4223721832655778
dlla_wegener;0.9345748331624767
tvla_t_1;0.03057654260923595
tvla_t_2;0.03235759926623391
tvla_t_3;0.25591321476972423
tvla_rho;0.011714720646056165
dlla_open;0.934413751401304
dlla_wegener;0.20796881311651105
tvla_t_1;0.03410905682156525
tvla_t_2;0.042488957787764944
tvla_t_3;0.15132560594178832
tvla_rho;0.04587369189354029
dlla_open;0.7940201028681649
dlla_wegener;0.16712338771089635
tvla_t_1;0.03395044118057912
tvla_t_2;0.05371834456056473
tvla_t_3;0.17711427753283776
tvla_rho;0.030890914540009806
dlla_open;0.18991402798609522
dlla_wegener;0.7728698787165906
tvla_t_1;0.018930730906654206
tvla_t_2;0.024276215637084514
tvla_t_3;0.08253078804734741
tvla_rho;0.03475648281615862
dlla_open;0.4893888742130458
dlla_wegener;0.39759115718706833
tvla_t_1;0.03493393605910424
tvla_t_2;0.00477655348039262
tvla_t_3;0.16483536883146924
tvla_rho;0.018698345845877595
dlla_open;0.550970515842911
dlla_wegener;0.07042073304132937
tvla_t_1;0.03678186756752736
tvla_t_2;0.013881557668304794
tvla_t_3;0.19158972247927786
tvla_rho;0.006001856668406136
dlla_open;0.6905321664280283
dlla_wegener;0.41587891881204436
tvla_t_1;0.008974306057461579
tvla_t_2;0.03401331094414726
tvla_t_3;0.10844669151672982
tvla_rho;0.02307776937088124
dlla_open;0.5289914694571523
dlla_wegener;0.5426283363467562
tvla_t_1;0.029260526832316287
tvla_t_2;0.028810107104036656
tvla_t_3;0.15857914803318265
tvla_rho;0.04610449971874542
dlla_open;0.21351900177461686
dlla_wegener;0.776484955553449
tvla_t_1;0.05430007869645459
tvla_t_2;0.016883308373934414
tvla_t_3;0.16333300241513374
tvla_rho;0.018241062466040292
dlla_open;0.5876535383835639
dlla_wegener;0.4791706548767025
tvla_t_1;0.0224611376552582
tvla_t_2;0.019612516284803316
tvla_t_3;0.13408664877002938
tvla_rho;0.02277775672060378
dlla_open;0.3629126939665567
dlla_wegener;0.8428623324314632
tvla_t_1;0.03672434439307934
tvla_t_2;0.04261527366444972
tvla_t_3;0.1871279609209143
tvla_rho;0.03181391535078393
dlla_open;0.19226346885570808
dlla_wegener;0.6064858849659593
tvla_t_1;0.01579066351531162
tvla_t_2;0.026260922341159107
tvla_t_3;0.20712252928124375
tvla_rho;0.019403193594570878
dlla_open;0.2620900853256178
dlla_wegener;0.8127290557763409
tvla_t_1;0.016304682068089212
tvla_t_2;0.04047829516620495
tvla_t_3;0.19464351863076565
tvla_rho;0.04012300314573469
dlla_open;0.003351007201990894
dlla_wegener;0.14096711941136225
tvla_t_1;0.027923008350590514
tvla_t_2;0.04144387211710893
tvla_t_3;0.21739113775796362
tvla_rho;0.010529016761300358
dlla_open;0.1283175347899272
dlla_wegener;0.04911657447589507
tvla_t_1;0.051573325585027606
tvla_t_2;0.016435962169393224
tvla_t_3;0.16169354092983207
tvla_rho;0.04681103098587358
dlla_open;0.7461313788271012
dlla_wegener;0.6822545345856467
tvla_t_1;0.043385336417351414
tvla_t_2;0.03146596490514113
tvla_t_3;0.06277719585981746
tvla_rho;0.05159191787310724
dlla_open;0.7115547820132165
dlla_wegener;0.9705882360678564
tvla_t_1;0.046269166013344125
tvla_t_2;0.015127651223270278
tvla_t_3;0.0880483564406318
tvla_rho;0.024379404365012514
dlla_open;0.39899787970284495
dlla_wegener;0.33822495083292936
tvla_t_1;0.04203809842589394
tvla_t_2;0.04491301083594577
tvla_t_3;0.16483321480574564
tvla_rho;0.02490124462692389
dlla_open;0.504370908158108
dlla_wegener;0.5210018080587516
tvla_t_1;0.03158030900440731
tvla_t_2;0.02028674418603907
tvla_t_3;0.22574360453155595
tvla_rho;0.007462030919426654
dlla_open;0.2388754048592264
dlla_wegener;0.11621932829404485
tvla_t_1;0.013229035609829024
tvla_t_2;0.022647156654402898
tvla_t_3;0.14032939792034393
tvla_rho;0.03279900562958149
dlla_open;0.751659989551071
dlla_wegener;0.18579469241515717
tvla_t_1;0.04351332976997207
tvla_t_2;0.016154832512635487
tvla_t_3;0.14964697147570896
tvla_rho;0.04275943132750193
dlla_open;0.9565469647862029
dlla_wegener;0.24372089499905752
tvla_t_1;0.03328793262207298
tvla_t_2;0.00763415135976956
tvla_t_3;0.15050006663851803
tvla_rho;0.03808288095346257
dlla_open;0.758365740628819
dlla_wegener;0.9434535510504457
tvla_t_1;0.046614238590088855
tvla_t_2;0.057037366767706044
tvla_t_3;0.17162614932850312
tvla_rho;0.009471303882623294
dlla_open;0.5846125416113395
dlla_wegener;0.9003890002762169
tvla_t_1;0.05060409953298836
tvla_t_2;0.025996175947046694
tvla_t_3;0.16963913201831163
tvla_rho;0.04036491365630246
dlla_open;0.9527072409006958
dlla_wegener;0.4166852878285437
tvla_t_1;0.04170738278218238
tvla_t_2;0.03135388505244579
tvla_t_3;0.16855014375101457
tvla_rho;0.019551609979234108
dlla_open;0.7288197266053712
dlla_wegener;0.2612156424807822
tvla_t_1;0.03742937586403406
tvla_t_2;0.019447812560517426
tvla_t_3;0.1569142162668151
tvla_rho;0.010319644547806206
dlla_open;0.6547168383656419
dlla_wegener;0.1965478348464646
tvla_t_1;0.04084573512200041
tvla_t_2;0.02855898184468219
tvla_t_3;0.14131211430007376
tvla_rho;0.05741558017852211
dlla_open;0.25090176210545173
dlla_wegener;0.4166852878285437
tvla_t_1;0.0051391922678054956
tvla_t_2;0.018552356514608546
tvla_t_3;0.13620552014306705
tvla_rho;0.004911364429612375
dlla_open;0.7688744602417656
dlla_wegener;0.04257326575168131
tvla_t_1;0.026163259581938603
tvla_t_2;0.019400323421765675
tvla_t_3;0.19424663956947413
tvla_rho;0.02585544125171113
dlla_open;0.0670763407405834
dlla_wegener;0.9802900276082096
tvla_t_1;0.07374516580690747
tvla_t_2;0.004969781338088283
tvla_t_3;0.0887000924764589
tvla_rho;0.031934091308707835
dlla_open;0.8808807818172026
dlla_wegener;0.30108376387409785
tvla_t_1;0.054575758283727696
tvla_t_2;0.006545249009321683
tvla_t_3;0.15739450000391147
tvla_rho;0.019418781376552507
dlla_open;0.42305030150287415
dlla_wegener;0.26296872407957433
tvla_t_1;0.01903756496904349
tvla_t_2;0.039680929440754104
tvla_t_3;0.16902493420693912
tvla_rho;0.03701277548407145
dlla_open;0.08459000614800033
dlla_wegener;0.5418012946109132
tvla_t_1;0.035733430870175935
tvla_t_2;0.013747566526229523
tvla_t_3;0.1516894434142315
tvla_rho;0.02814795270076953
dlla_open;0.4355234695421252
dlla_wegener;0.8445710211105075
tvla_t_1;0.018103121533033936
tvla_t_2;0.04017466734625785
tvla_t_3;0.206142367528608
tvla_rho;0.015127451731602903
dlla_open;0.20581168387770274
dlla_wegener;0.6855037194949124
tvla_t_1;0.023899546310448046
tvla_t_2;0.04958649718879114
tvla_t_3;0.23418016367957578
tvla_rho;0.043484340525161036
dlla_open;0.685729716293995
dlla_wegener;0.909900191763964
tvla_t_1;0.02399351894109392
tvla_t_2;0.00697474180752645
tvla_t_3;0.08676437785122515
tvla_rho;0.05580566207122417
dlla_open;0.4733853650451628
dlla_wegener;0.1335244029661395
tvla_t_1;0.07620000071793435
tvla_t_2;0.03204550799190484
tvla_t_3;0.1303035029228626
tvla_rho;0.02300938282992182
dlla_open;0.1232036838630673
dlla_wegener;0.768464492492706
tvla_t_1;0.015782681171522824
tvla_t_2;0.03379247676526944
tvla_t_3;0.17811642416425716
tvla_rho;0.04652631369921756
dlla_open;0.4648832855815196
dlla_wegener;0.843032128988942
tvla_t_1;0.033939156880347
tvla_t_2;0.010447403007271336
tvla_t_3;0.1466707611061614
tvla_rho;0.023076650949116928
dlla_open;0.9837001661600807
dlla_wegener;0.0708325037396789
tvla_t_1;0.02204611058385424
tvla_t_2;0.03819537094154662
tvla_t_3;0.14813601923703484
tvla_rho;0.0198789954162788
dlla_open;0.956112608873894
dlla_wegener;0.45678166516889307
tvla_t_1;0.009881979735921446
tvla_t_2;0.046320821241081216
